Selection,View,Channel,Begin.Time..s.,End.Time..s.,Low.Freq..Hz.,High.Freq..Hz.,Common.Name,Species.Code,Confidence,Begin.Path,File.Offset..s.,deployment_ID,Location,Site,config,datetime_UTC,datetime_local,latitude,longitude
1159,Spectrogram 1,1,74575,74578,0,15000,Ridgway's Rail,ridrai1,0.4783,D:\Rails\recordings\SPP-1N\SPP-1N_192b_20250602\24E1440163FA4A96_20250604_123600.WAV,6,SPP-1N_192b_20250602,SPP,1N,192b,2025-06-04T12:36:00Z,2025-06-04T12:36:00Z,32.6396792,-117.1111495
1160,Spectrogram 1,1,74584,74587,0,15000,Ridgway's Rail,ridrai1,0.6894,D:\Rails\recordings\SPP-1N\SPP-1N_192b_20250602\24E1440163FA4A96_20250604_123600.WAV,15,SPP-1N_192b_20250602,SPP,1N,192b,2025-06-04T12:36:00Z,2025-06-04T12:36:00Z,32.6396792,-117.1111495
1161,Spectrogram 1,1,74587,74590,0,15000,Ridgway's Rail,ridrai1,0.4233,D:\Rails\recordings\SPP-1N\SPP-1N_192b_20250602\24E1440163FA4A96_20250604_123600.WAV,18,SPP-1N_192b_20250602,SPP,1N,192b,2025-06-04T12:36:00Z,2025-06-04T12:36:00Z,32.6396792,-117.1111495
1208,Spectrogram 1,1,75589,75592,0,15000,Ridgway's Rail,ridrai1,0.4142,D:\Rails\recordings\SPP-1N\SPP-1N_192b_20250602\24E1440163FA4A96_20250604_125400.WAV,30,SPP-1N_192b_20250602,SPP,1N,192b,2025-06-04T12:54:00Z,2025-06-04T12:54:00Z,32.6396792,-117.1111495
1209,Spectrogram 1,1,75592,75595,0,15000,Ridgway's Rail,ridrai1,0.3209,D:\Rails\recordings\SPP-1N\SPP-1N_192b_20250602\24E1440163FA4A96_20250604_125400.WAV,33,SPP-1N_192b_20250602,SPP,1N,192b,2025-06-04T12:54:00Z,2025-06-04T12:54:00Z,32.6396792,-117.1111495
1210,Spectrogram 1,1,75610,75613,0,15000,Ridgway's Rail,ridrai1,0.2705,D:\Rails\recordings\SPP-1N\SPP-1N_192b_20250602\24E1440163FA4A96_20250604_125400.WAV,51,SPP-1N_192b_20250602,SPP,1N,192b,2025-06-04T12:54:00Z,2025-06-04T12:54:00Z,32.6396792,-117.1111495
1220,Spectrogram 1,1,75894,75897,0,15000,Ridgway's Rail,ridrai1,0.2732,D:\Rails\recordings\SPP-1N\SPP-1N_192b_20250602\24E1440163FA4A96_20250604_130000.WAV,6,SPP-1N_192b_20250602,SPP,1N,192b,2025-06-04T13:00:00Z,2025-06-04T13:00:00Z,32.6396792,-117.1111495
1221,Spectrogram 1,1,75897,75900,0,15000,Ridgway's Rail,ridrai1,0.7623,D:\Rails\recordings\SPP-1N\SPP-1N_192b_20250602\24E1440163FA4A96_20250604_130000.WAV,9,SPP-1N_192b_20250602,SPP,1N,192b,2025-06-04T13:00:00Z,2025-06-04T13:00:00Z,32.6396792,-117.1111495
1222,Spectrogram 1,1,75900,75903,0,15000,Ridgway's Rail,ridrai1,0.5013,D:\Rails\recordings\SPP-1N\SPP-1N_192b_20250602\24E1440163FA4A96_20250604_130000.WAV,12,SPP-1N_192b_20250602,SPP,1N,192b,2025-06-04T13:00:00Z,2025-06-04T13:00:00Z,32.6396792,-117.1111495
1223,Spectrogram 1,1,75903,75906,0,15000,Ridgway's Rail,ridrai1,0.4662,D:\Rails\recordings\SPP-1N\SPP-1N_192b_20250602\24E1440163FA4A96_20250604_130000.WAV,15,SPP-1N_192b_20250602,SPP,1N,192b,2025-06-04T13:00:00Z,2025-06-04T13:00:00Z,32.6396792,-117.1111495
1224,Spectrogram 1,1,75906,75909,0,15000,Ridgway's Rail,ridrai1,0.5561,D:\Rails\recordings\SPP-1N\SPP-1N_192b_20250602\24E1440163FA4A96_20250604_130000.WAV,18,SPP-1N_192b_20250602,SPP,1N,192b,2025-06-04T13:00:00Z,2025-06-04T13:00:00Z,32.6396792,-117.1111495
1374,Spectrogram 1,1,77574,77577,0,15000,Ridgway's Rail,ridrai1,0.5532,D:\Rails\recordings\SPP-1N\SPP-1N_192b_20250602\24E1440163FA4A96_20250604_133000.WAV,36,SPP-1N_192b_20250602,SPP,1N,192b,2025-06-04T13:30:00Z,2025-06-04T13:30:00Z,32.6396792,-117.1111495
1375,Spectrogram 1,1,77577,77580,0,15000,Ridgway's Rail,ridrai1,0.6431,D:\Rails\recordings\SPP-1N\SPP-1N_192b_20250602\24E1440163FA4A96_20250604_133000.WAV,39,SPP-1N_192b_20250602,SPP,1N,192b,2025-06-04T13:30:00Z,2025-06-04T13:30:00Z,32.6396792,-117.1111495
1376,Spectrogram 1,1,77580,77583,0,15000,Ridgway's Rail,ridrai1,0.2905,D:\Rails\recordings\SPP-1N\SPP-1N_192b_20250602\24E1440163FA4A96_20250604_133000.WAV,42,SPP-1N_192b_20250602,SPP,1N,192b,2025-06-04T13:30:00Z,2025-06-04T13:30:00Z,32.6396792,-117.1111495
1377,Spectrogram 1,1,77583,77586,0,15000,Ridgway's Rail,ridrai1,0.5601,D:\Rails\recordings\SPP-1N\SPP-1N_192b_20250602\24E1440163FA4A96_20250604_133000.WAV,45,SPP-1N_192b_20250602,SPP,1N,192b,2025-06-04T13:30:00Z,2025-06-04T13:30:00Z,32.6396792,-117.1111495
1458,Spectrogram 1,1,79780,79783,0,15000,Ridgway's Rail,ridrai1,0.5612,D:\Rails\recordings\SPP-1N\SPP-1N_192b_20250602\24E1440163FA4A96_20250605_022000.WAV,42,SPP-1N_192b_20250602,SPP,1N,192b,2025-06-05T02:20:00Z,2025-06-05T02:20:00Z,32.6396792,-117.1111495
1459,Spectrogram 1,1,79783,79786,0,15000,Ridgway's Rail,ridrai1,0.7084,D:\Rails\recordings\SPP-1N\SPP-1N_192b_20250602\24E1440163FA4A96_20250605_022000.WAV,45,SPP-1N_192b_20250602,SPP,1N,192b,2025-06-05T02:20:00Z,2025-06-05T02:20:00Z,32.6396792,-117.1111495
1460,Spectrogram 1,1,79786,79789,0,15000,Ridgway's Rail,ridrai1,0.3407,D:\Rails\recordings\SPP-1N\SPP-1N_192b_20250602\24E1440163FA4A96_20250605_022000.WAV,48,SPP-1N_192b_20250602,SPP,1N,192b,2025-06-05T02:20:00Z,2025-06-05T02:20:00Z,32.6396792,-117.1111495
1461,Spectrogram 1,1,79793,79796,0,15000,Ridgway's Rail,ridrai1,0.7697,D:\Rails\recordings\SPP-1N\SPP-1N_192b_20250602\24E1440163FA4A96_20250605_022100.WAV,0,SPP-1N_192b_20250602,SPP,1N,192b,2025-06-05T02:21:00Z,2025-06-05T02:21:00Z,32.6396792,-117.1111495
1462,Spectrogram 1,1,79796,79799,0,15000,Ridgway's Rail,ridrai1,0.954,D:\Rails\recordings\SPP-1N\SPP-1N_192b_20250602\24E1440163FA4A96_20250605_022100.WAV,3,SPP-1N_192b_20250602,SPP,1N,192b,2025-06-05T02:21:00Z,2025-06-05T02:21:00Z,32.6396792,-117.1111495
1463,Spectrogram 1,1,79799,79802,0,15000,Ridgway's Rail,ridrai1,0.7758,D:\Rails\recordings\SPP-1N\SPP-1N_192b_20250602\24E1440163FA4A96_20250605_022100.WAV,6,SPP-1N_192b_20250602,SPP,1N,192b,2025-06-05T02:21:00Z,2025-06-05T02:21:00Z,32.6396792,-117.1111495
1464,Spectrogram 1,1,79802,79805,0,15000,Ridgway's Rail,ridrai1,0.6053,D:\Rails\recordings\SPP-1N\SPP-1N_192b_20250602\24E1440163FA4A96_20250605_022100.WAV,9,SPP-1N_192b_20250602,SPP,1N,192b,2025-06-05T02:21:00Z,2025-06-05T02:21:00Z,32.6396792,-117.1111495
1498,Spectrogram 1,1,80614,80617,0,15000,Ridgway's Rail,ridrai1,0.6533,D:\Rails\recordings\SPP-1N\SPP-1N_192b_20250602\24E1440163FA4A96_20250605_023500.WAV,51,SPP-1N_192b_20250602,SPP,1N,192b,2025-06-05T02:35:00Z,2025-06-05T02:35:00Z,32.6396792,-117.1111495
1499,Spectrogram 1,1,80618,80621,0,15000,Ridgway's Rail,ridrai1,0.4932,D:\Rails\recordings\SPP-1N\SPP-1N_192b_20250602\24E1440163FA4A96_20250605_023600.WAV,0,SPP-1N_192b_20250602,SPP,1N,192b,2025-06-05T02:36:00Z,2025-06-05T02:36:00Z,32.6396792,-117.1111495
1500,Spectrogram 1,1,80621,80624,0,15000,Ridgway's Rail,ridrai1,0.5771,D:\Rails\recordings\SPP-1N\SPP-1N_192b_20250602\24E1440163FA4A96_20250605_023600.WAV,3,SPP-1N_192b_20250602,SPP,1N,192b,2025-06-05T02:36:00Z,2025-06-05T02:36:00Z,32.6396792,-117.1111495
1501,Spectrogram 1,1,80624,80627,0,15000,Ridgway's Rail,ridrai1,0.6486,D:\Rails\recordings\SPP-1N\SPP-1N_192b_20250602\24E1440163FA4A96_20250605_023600.WAV,6,SPP-1N_192b_20250602,SPP,1N,192b,2025-06-05T02:36:00Z,2025-06-05T02:36:00Z,32.6396792,-117.1111495
1502,Spectrogram 1,1,80627,80630,0,15000,Ridgway's Rail,ridrai1,0.3401,D:\Rails\recordings\SPP-1N\SPP-1N_192b_20250602\24E1440163FA4A96_20250605_023600.WAV,9,SPP-1N_192b_20250602,SPP,1N,192b,2025-06-05T02:36:00Z,2025-06-05T02:36:00Z,32.6396792,-117.1111495
1879,Spectrogram 1,1,112954,112957,0,15000,Ridgway's Rail,ridrai1,0.2559,D:\Rails\recordings\SPP-1N\SPP-1N_192b_20250602\24E1440163FA4A96_20250605_122400.WAV,3,SPP-1N_192b_20250602,SPP,1N,192b,2025-06-05T12:24:00Z,2025-06-05T12:24:00Z,32.6396792,-117.1111495
1880,Spectrogram 1,1,112957,112960,0,15000,Ridgway's Rail,ridrai1,0.7993,D:\Rails\recordings\SPP-1N\SPP-1N_192b_20250602\24E1440163FA4A96_20250605_122400.WAV,6,SPP-1N_192b_20250602,SPP,1N,192b,2025-06-05T12:24:00Z,2025-06-05T12:24:00Z,32.6396792,-117.1111495
1884,Spectrogram 1,1,112963,112966,0,15000,Ridgway's Rail,ridrai1,0.2743,D:\Rails\recordings\SPP-1N\SPP-1N_192b_20250602\24E1440163FA4A96_20250605_122400.WAV,12,SPP-1N_192b_20250602,SPP,1N,192b,2025-06-05T12:24:00Z,2025-06-05T12:24:00Z,32.6396792,-117.1111495
1886,Spectrogram 1,1,112972,112975,0,15000,Ridgway's Rail,ridrai1,0.2542,D:\Rails\recordings\SPP-1N\SPP-1N_192b_20250602\24E1440163FA4A96_20250605_122400.WAV,21,SPP-1N_192b_20250602,SPP,1N,192b,2025-06-05T12:24:00Z,2025-06-05T12:24:00Z,32.6396792,-117.1111495
1901,Spectrogram 1,1,113241,113244,0,15000,Ridgway's Rail,ridrai1,0.4714,D:\Rails\recordings\SPP-1N\SPP-1N_192b_20250602\24E1440163FA4A96_20250605_122900.WAV,15,SPP-1N_192b_20250602,SPP,1N,192b,2025-06-05T12:29:00Z,2025-06-05T12:29:00Z,32.6396792,-117.1111495
1904,Spectrogram 1,1,113271,113274,0,15000,Ridgway's Rail,ridrai1,0.2793,D:\Rails\recordings\SPP-1N\SPP-1N_192b_20250602\24E1440163FA4A96_20250605_122900.WAV,45,SPP-1N_192b_20250602,SPP,1N,192b,2025-06-05T12:29:00Z,2025-06-05T12:29:00Z,32.6396792,-117.1111495
1905,Spectrogram 1,1,113274,113277,0,15000,Ridgway's Rail,ridrai1,0.6561,D:\Rails\recordings\SPP-1N\SPP-1N_192b_20250602\24E1440163FA4A96_20250605_122900.WAV,48,SPP-1N_192b_20250602,SPP,1N,192b,2025-06-05T12:29:00Z,2025-06-05T12:29:00Z,32.6396792,-117.1111495
1906,Spectrogram 1,1,113277,113280,0,15000,Ridgway's Rail,ridrai1,0.3559,D:\Rails\recordings\SPP-1N\SPP-1N_192b_20250602\24E1440163FA4A96_20250605_122900.WAV,51,SPP-1N_192b_20250602,SPP,1N,192b,2025-06-05T12:29:00Z,2025-06-05T12:29:00Z,32.6396792,-117.1111495
1959,Spectrogram 1,1,113904,113907,0,15000,Ridgway's Rail,ridrai1,0.4633,D:\Rails\recordings\SPP-1N\SPP-1N_192b_20250602\24E1440163FA4A96_20250605_124100.WAV,18,SPP-1N_192b_20250602,SPP,1N,192b,2025-06-05T12:41:00Z,2025-06-05T12:41:00Z,32.6396792,-117.1111495
1960,Spectrogram 1,1,113907,113910,0,15000,Ridgway's Rail,ridrai1,0.3436,D:\Rails\recordings\SPP-1N\SPP-1N_192b_20250602\24E1440163FA4A96_20250605_124100.WAV,21,SPP-1N_192b_20250602,SPP,1N,192b,2025-06-05T12:41:00Z,2025-06-05T12:41:00Z,32.6396792,-117.1111495
2118,Spectrogram 1,1,115713,115716,0,15000,Ridgway's Rail,ridrai1,0.3545,D:\Rails\recordings\SPP-1N\SPP-1N_192b_20250602\24E1440163FA4A96_20250605_131400.WAV,12,SPP-1N_192b_20250602,SPP,1N,192b,2025-06-05T13:14:00Z,2025-06-05T13:14:00Z,32.6396792,-117.1111495
2141,Spectrogram 1,1,116501,116504,0,15000,Ridgway's Rail,ridrai1,0.7072,D:\Rails\recordings\SPP-1N\SPP-1N_192b_20250602\24E1440163FA4A96_20250605_132800.WAV,30,SPP-1N_192b_20250602,SPP,1N,192b,2025-06-05T13:28:00Z,2025-06-05T13:28:00Z,32.6396792,-117.1111495
2143,Spectrogram 1,1,116504,116507,0,15000,Ridgway's Rail,ridrai1,0.7914,D:\Rails\recordings\SPP-1N\SPP-1N_192b_20250602\24E1440163FA4A96_20250605_132800.WAV,33,SPP-1N_192b_20250602,SPP,1N,192b,2025-06-05T13:28:00Z,2025-06-05T13:28:00Z,32.6396792,-117.1111495
2144,Spectrogram 1,1,116507,116510,0,15000,Ridgway's Rail,ridrai1,0.5859,D:\Rails\recordings\SPP-1N\SPP-1N_192b_20250602\24E1440163FA4A96_20250605_132800.WAV,36,SPP-1N_192b_20250602,SPP,1N,192b,2025-06-05T13:28:00Z,2025-06-05T13:28:00Z,32.6396792,-117.1111495
2145,Spectrogram 1,1,116510,116513,0,15000,Ridgway's Rail,ridrai1,0.4549,D:\Rails\recordings\SPP-1N\SPP-1N_192b_20250602\24E1440163FA4A96_20250605_132800.WAV,39,SPP-1N_192b_20250602,SPP,1N,192b,2025-06-05T13:28:00Z,2025-06-05T13:28:00Z,32.6396792,-117.1111495
2146,Spectrogram 1,1,116513,116516,0,15000,Ridgway's Rail,ridrai1,0.5557,D:\Rails\recordings\SPP-1N\SPP-1N_192b_20250602\24E1440163FA4A96_20250605_132800.WAV,42,SPP-1N_192b_20250602,SPP,1N,192b,2025-06-05T13:28:00Z,2025-06-05T13:28:00Z,32.6396792,-117.1111495
2218,Spectrogram 1,1,118009,118012,0,15000,Ridgway's Rail,ridrai1,0.358,D:\Rails\recordings\SPP-1N\SPP-1N_192b_20250602\24E1440163FA4A96_20250606_021100.WAV,0,SPP-1N_192b_20250602,SPP,1N,192b,2025-06-06T02:11:00Z,2025-06-06T02:11:00Z,32.6396792,-117.1111495
2219,Spectrogram 1,1,118015,118018,0,15000,Ridgway's Rail,ridrai1,0.2581,D:\Rails\recordings\SPP-1N\SPP-1N_192b_20250602\24E1440163FA4A96_20250606_021100.WAV,6,SPP-1N_192b_20250602,SPP,1N,192b,2025-06-06T02:11:00Z,2025-06-06T02:11:00Z,32.6396792,-117.1111495
2220,Spectrogram 1,1,118018,118021,0,15000,Ridgway's Rail,ridrai1,0.2675,D:\Rails\recordings\SPP-1N\SPP-1N_192b_20250602\24E1440163FA4A96_20250606_021100.WAV,9,SPP-1N_192b_20250602,SPP,1N,192b,2025-06-06T02:11:00Z,2025-06-06T02:11:00Z,32.6396792,-117.1111495
2221,Spectrogram 1,1,118021,118024,0,15000,Ridgway's Rail,ridrai1,0.2511,D:\Rails\recordings\SPP-1N\SPP-1N_192b_20250602\24E1440163FA4A96_20250606_021100.WAV,12,SPP-1N_192b_20250602,SPP,1N,192b,2025-06-06T02:11:00Z,2025-06-06T02:11:00Z,32.6396792,-117.1111495
2222,Spectrogram 1,1,118030,118033,0,15000,Ridgway's Rail,ridrai1,0.2855,D:\Rails\recordings\SPP-1N\SPP-1N_192b_20250602\24E1440163FA4A96_20250606_021100.WAV,21,SPP-1N_192b_20250602,SPP,1N,192b,2025-06-06T02:11:00Z,2025-06-06T02:11:00Z,32.6396792,-117.1111495
2598,Spectrogram 1,1,151662,151665,0,15000,Ridgway's Rail,ridrai1,0.473,D:\Rails\recordings\SPP-1N\SPP-1N_192b_20250602\24E1440163FA4A96_20250606_122300.WAV,6,SPP-1N_192b_20250602,SPP,1N,192b,2025-06-06T12:23:00Z,2025-06-06T12:23:00Z,32.6396792,-117.1111495
2599,Spectrogram 1,1,151665,151668,0,15000,Ridgway's Rail,ridrai1,0.7457,D:\Rails\recordings\SPP-1N\SPP-1N_192b_20250602\24E1440163FA4A96_20250606_122300.WAV,9,SPP-1N_192b_20250602,SPP,1N,192b,2025-06-06T12:23:00Z,2025-06-06T12:23:00Z,32.6396792,-117.1111495
2600,Spectrogram 1,1,151668,151671,0,15000,Ridgway's Rail,ridrai1,0.7095,D:\Rails\recordings\SPP-1N\SPP-1N_192b_20250602\24E1440163FA4A96_20250606_122300.WAV,12,SPP-1N_192b_20250602,SPP,1N,192b,2025-06-06T12:23:00Z,2025-06-06T12:23:00Z,32.6396792,-117.1111495
2601,Spectrogram 1,1,151674,151677,0,15000,Ridgway's Rail,ridrai1,0.3315,D:\Rails\recordings\SPP-1N\SPP-1N_192b_20250602\24E1440163FA4A96_20250606_122300.WAV,18,SPP-1N_192b_20250602,SPP,1N,192b,2025-06-06T12:23:00Z,2025-06-06T12:23:00Z,32.6396792,-117.1111495
2784,Spectrogram 1,1,152826,152829,0,15000,Ridgway's Rail,ridrai1,0.5347,D:\Rails\recordings\SPP-1N\SPP-1N_192b_20250602\24E1440163FA4A96_20250606_124400.WAV,15,SPP-1N_192b_20250602,SPP,1N,192b,2025-06-06T12:44:00Z,2025-06-06T12:44:00Z,32.6396792,-117.1111495
2786,Spectrogram 1,1,152829,152832,0,15000,Ridgway's Rail,ridrai1,0.4194,D:\Rails\recordings\SPP-1N\SPP-1N_192b_20250602\24E1440163FA4A96_20250606_124400.WAV,18,SPP-1N_192b_20250602,SPP,1N,192b,2025-06-06T12:44:00Z,2025-06-06T12:44:00Z,32.6396792,-117.1111495
2787,Spectrogram 1,1,152832,152835,0,15000,Ridgway's Rail,ridrai1,0.4003,D:\Rails\recordings\SPP-1N\SPP-1N_192b_20250602\24E1440163FA4A96_20250606_124400.WAV,21,SPP-1N_192b_20250602,SPP,1N,192b,2025-06-06T12:44:00Z,2025-06-06T12:44:00Z,32.6396792,-117.1111495
2791,Spectrogram 1,1,152878,152881,0,15000,Ridgway's Rail,ridrai1,0.5503,D:\Rails\recordings\SPP-1N\SPP-1N_192b_20250602\24E1440163FA4A96_20250606_124500.WAV,12,SPP-1N_192b_20250602,SPP,1N,192b,2025-06-06T12:45:00Z,2025-06-06T12:45:00Z,32.6396792,-117.1111495
2792,Spectrogram 1,1,152881,152884,0,15000,Ridgway's Rail,ridrai1,0.8276,D:\Rails\recordings\SPP-1N\SPP-1N_192b_20250602\24E1440163FA4A96_20250606_124500.WAV,15,SPP-1N_192b_20250602,SPP,1N,192b,2025-06-06T12:45:00Z,2025-06-06T12:45:00Z,32.6396792,-117.1111495
2793,Spectrogram 1,1,152884,152887,0,15000,Ridgway's Rail,ridrai1,0.8012,D:\Rails\recordings\SPP-1N\SPP-1N_192b_20250602\24E1440163FA4A96_20250606_124500.WAV,18,SPP-1N_192b_20250602,SPP,1N,192b,2025-06-06T12:45:00Z,2025-06-06T12:45:00Z,32.6396792,-117.1111495
2794,Spectrogram 1,1,152887,152890,0,15000,Ridgway's Rail,ridrai1,0.7754,D:\Rails\recordings\SPP-1N\SPP-1N_192b_20250602\24E1440163FA4A96_20250606_124500.WAV,21,SPP-1N_192b_20250602,SPP,1N,192b,2025-06-06T12:45:00Z,2025-06-06T12:45:00Z,32.6396792,-117.1111495
2795,Spectrogram 1,1,152890,152893,0,15000,Ridgway's Rail,ridrai1,0.5073,D:\Rails\recordings\SPP-1N\SPP-1N_192b_20250602\24E1440163FA4A96_20250606_124500.WAV,24,SPP-1N_192b_20250602,SPP,1N,192b,2025-06-06T12:45:00Z,2025-06-06T12:45:00Z,32.6396792,-117.1111495
2818,Spectrogram 1,1,153046,153049,0,15000,Ridgway's Rail,ridrai1,0.3769,D:\Rails\recordings\SPP-1N\SPP-1N_192b_20250602\24E1440163FA4A96_20250606_124800.WAV,15,SPP-1N_192b_20250602,SPP,1N,192b,2025-06-06T12:48:00Z,2025-06-06T12:48:00Z,32.6396792,-117.1111495
2819,Spectrogram 1,1,153049,153052,0,15000,Ridgway's Rail,ridrai1,0.5383,D:\Rails\recordings\SPP-1N\SPP-1N_192b_20250602\24E1440163FA4A96_20250606_124800.WAV,18,SPP-1N_192b_20250602,SPP,1N,192b,2025-06-06T12:48:00Z,2025-06-06T12:48:00Z,32.6396792,-117.1111495
2821,Spectrogram 1,1,153055,153058,0,15000,Ridgway's Rail,ridrai1,0.4,D:\Rails\recordings\SPP-1N\SPP-1N_192b_20250602\24E1440163FA4A96_20250606_124800.WAV,24,SPP-1N_192b_20250602,SPP,1N,192b,2025-06-06T12:48:00Z,2025-06-06T12:48:00Z,32.6396792,-117.1111495
2822,Spectrogram 1,1,153058,153061,0,15000,Ridgway's Rail,ridrai1,0.366,D:\Rails\recordings\SPP-1N\SPP-1N_192b_20250602\24E1440163FA4A96_20250606_124800.WAV,27,SPP-1N_192b_20250602,SPP,1N,192b,2025-06-06T12:48:00Z,2025-06-06T12:48:00Z,32.6396792,-117.1111495
2918,Spectrogram 1,1,154968,154971,0,15000,Ridgway's Rail,ridrai1,0.3893,D:\Rails\recordings\SPP-1N\SPP-1N_192b_20250602\24E1440163FA4A96_20250606_132300.WAV,12,SPP-1N_192b_20250602,SPP,1N,192b,2025-06-06T13:23:00Z,2025-06-06T13:23:00Z,32.6396792,-117.1111495
2919,Spectrogram 1,1,154971,154974,0,15000,Ridgway's Rail,ridrai1,0.8876,D:\Rails\recordings\SPP-1N\SPP-1N_192b_20250602\24E1440163FA4A96_20250606_132300.WAV,15,SPP-1N_192b_20250602,SPP,1N,192b,2025-06-06T13:23:00Z,2025-06-06T13:23:00Z,32.6396792,-117.1111495
2920,Spectrogram 1,1,154974,154977,0,15000,Ridgway's Rail,ridrai1,0.5835,D:\Rails\recordings\SPP-1N\SPP-1N_192b_20250602\24E1440163FA4A96_20250606_132300.WAV,18,SPP-1N_192b_20250602,SPP,1N,192b,2025-06-06T13:23:00Z,2025-06-06T13:23:00Z,32.6396792,-117.1111495
2921,Spectrogram 1,1,154983,154986,0,15000,Ridgway's Rail,ridrai1,0.3367,D:\Rails\recordings\SPP-1N\SPP-1N_192b_20250602\24E1440163FA4A96_20250606_132300.WAV,27,SPP-1N_192b_20250602,SPP,1N,192b,2025-06-06T13:23:00Z,2025-06-06T13:23:00Z,32.6396792,-117.1111495
2922,Spectrogram 1,1,154986,154989,0,15000,Ridgway's Rail,ridrai1,0.2638,D:\Rails\recordings\SPP-1N\SPP-1N_192b_20250602\24E1440163FA4A96_20250606_132300.WAV,30,SPP-1N_192b_20250602,SPP,1N,192b,2025-06-06T13:23:00Z,2025-06-06T13:23:00Z,32.6396792,-117.1111495
2965,Spectrogram 1,1,155533,155536,0,15000,Ridgway's Rail,ridrai1,0.4712,D:\Rails\recordings\SPP-1N\SPP-1N_192b_20250602\24E1440163FA4A96_20250606_133300.WAV,27,SPP-1N_192b_20250602,SPP,1N,192b,2025-06-06T13:33:00Z,2025-06-06T13:33:00Z,32.6396792,-117.1111495
3039,Spectrogram 1,1,156711,156714,0,15000,Ridgway's Rail,ridrai1,0.6068,D:\Rails\recordings\SPP-1N\SPP-1N_192b_20250602\24E1440163FA4A96_20250607_021000.WAV,0,SPP-1N_192b_20250602,SPP,1N,192b,2025-06-07T02:10:00Z,2025-06-07T02:10:00Z,32.6396792,-117.1111495
3040,Spectrogram 1,1,156714,156717,0,15000,Ridgway's Rail,ridrai1,0.7268,D:\Rails\recordings\SPP-1N\SPP-1N_192b_20250602\24E1440163FA4A96_20250607_021000.WAV,3,SPP-1N_192b_20250602,SPP,1N,192b,2025-06-07T02:10:00Z,2025-06-07T02:10:00Z,32.6396792,-117.1111495
3041,Spectrogram 1,1,156717,156720,0,15000,Ridgway's Rail,ridrai1,0.4849,D:\Rails\recordings\SPP-1N\SPP-1N_192b_20250602\24E1440163FA4A96_20250607_021000.WAV,6,SPP-1N_192b_20250602,SPP,1N,192b,2025-06-07T02:10:00Z,2025-06-07T02:10:00Z,32.6396792,-117.1111495
3042,Spectrogram 1,1,156720,156723,0,15000,Ridgway's Rail,ridrai1,0.5695,D:\Rails\recordings\SPP-1N\SPP-1N_192b_20250602\24E1440163FA4A96_20250607_021000.WAV,9,SPP-1N_192b_20250602,SPP,1N,192b,2025-06-07T02:10:00Z,2025-06-07T02:10:00Z,32.6396792,-117.1111495
3043,Spectrogram 1,1,156723,156726,0,15000,Ridgway's Rail,ridrai1,0.837,D:\Rails\recordings\SPP-1N\SPP-1N_192b_20250602\24E1440163FA4A96_20250607_021000.WAV,12,SPP-1N_192b_20250602,SPP,1N,192b,2025-06-07T02:10:00Z,2025-06-07T02:10:00Z,32.6396792,-117.1111495
3068,Spectrogram 1,1,157257,157260,0,15000,Ridgway's Rail,ridrai1,0.5206,D:\Rails\recordings\SPP-1N\SPP-1N_192b_20250602\24E1440163FA4A96_20250607_021900.WAV,51,SPP-1N_192b_20250602,SPP,1N,192b,2025-06-07T02:19:00Z,2025-06-07T02:19:00Z,32.6396792,-117.1111495
3070,Spectrogram 1,1,157346,157349,0,15000,Ridgway's Rail,ridrai1,0.5853,D:\Rails\recordings\SPP-1N\SPP-1N_192b_20250602\24E1440163FA4A96_20250607_022100.WAV,30,SPP-1N_192b_20250602,SPP,1N,192b,2025-06-07T02:21:00Z,2025-06-07T02:21:00Z,32.6396792,-117.1111495
3545,Spectrogram 1,1,190411,190414,0,15000,Ridgway's Rail,ridrai1,0.4421,D:\Rails\recordings\SPP-1N\SPP-1N_192b_20250602\24E1440163FA4A96_20250607_122300.WAV,0,SPP-1N_192b_20250602,SPP,1N,192b,2025-06-07T12:23:00Z,2025-06-07T12:23:00Z,32.6396792,-117.1111495
3546,Spectrogram 1,1,190414,190417,0,15000,Ridgway's Rail,ridrai1,0.2552,D:\Rails\recordings\SPP-1N\SPP-1N_192b_20250602\24E1440163FA4A96_20250607_122300.WAV,3,SPP-1N_192b_20250602,SPP,1N,192b,2025-06-07T12:23:00Z,2025-06-07T12:23:00Z,32.6396792,-117.1111495
3547,Spectrogram 1,1,190417,190420,0,15000,Ridgway's Rail,ridrai1,0.3892,D:\Rails\recordings\SPP-1N\SPP-1N_192b_20250602\24E1440163FA4A96_20250607_122300.WAV,6,SPP-1N_192b_20250602,SPP,1N,192b,2025-06-07T12:23:00Z,2025-06-07T12:23:00Z,32.6396792,-117.1111495
3548,Spectrogram 1,1,190420,190423,0,15000,Ridgway's Rail,ridrai1,0.2782,D:\Rails\recordings\SPP-1N\SPP-1N_192b_20250602\24E1440163FA4A96_20250607_122300.WAV,9,SPP-1N_192b_20250602,SPP,1N,192b,2025-06-07T12:23:00Z,2025-06-07T12:23:00Z,32.6396792,-117.1111495
3549,Spectrogram 1,1,190426,190429,0,15000,Ridgway's Rail,ridrai1,0.3109,D:\Rails\recordings\SPP-1N\SPP-1N_192b_20250602\24E1440163FA4A96_20250607_122300.WAV,15,SPP-1N_192b_20250602,SPP,1N,192b,2025-06-07T12:23:00Z,2025-06-07T12:23:00Z,32.6396792,-117.1111495
