Selection,View,Channel,Begin.Time..s.,End.Time..s.,Low.Freq..Hz.,High.Freq..Hz.,Common.Name,Species.Code,Confidence,Begin.Path,File.Offset..s.,deployment_ID,Location,Site,config,datetime_UTC,datetime_local,latitude,longitude
10991,Spectrogram 1,1,223502.155666667,223505.155666667,0,15000,Ridgway's Rail,ridrai1,0.5316,D:\Rails\recordings\SPP-1N\SPP-1N_48c_20250602\2453AC0263FA86D8_20250605_182300.WAV,30,SPP-1N_48c_20250602,SPP,1N,48c,2025-06-05T18:23:00Z,2025-06-05T18:23:00Z,32.6396792,-117.1111495
10993,Spectrogram 1,1,223508.155666667,223511.155666667,0,15000,Ridgway's Rail,ridrai1,0.2831,D:\Rails\recordings\SPP-1N\SPP-1N_48c_20250602\2453AC0263FA86D8_20250605_182300.WAV,36,SPP-1N_48c_20250602,SPP,1N,48c,2025-06-05T18:23:00Z,2025-06-05T18:23:00Z,32.6396792,-117.1111495
10995,Spectrogram 1,1,223514.155666667,223517.155666667,0,15000,Ridgway's Rail,ridrai1,0.4727,D:\Rails\recordings\SPP-1N\SPP-1N_48c_20250602\2453AC0263FA86D8_20250605_182300.WAV,42,SPP-1N_48c_20250602,SPP,1N,48c,2025-06-05T18:23:00Z,2025-06-05T18:23:00Z,32.6396792,-117.1111495
10997,Spectrogram 1,1,223520.155666667,223523.155666667,0,15000,Ridgway's Rail,ridrai1,0.529,D:\Rails\recordings\SPP-1N\SPP-1N_48c_20250602\2453AC0263FA86D8_20250605_182300.WAV,48,SPP-1N_48c_20250602,SPP,1N,48c,2025-06-05T18:23:00Z,2025-06-05T18:23:00Z,32.6396792,-117.1111495
10999,Spectrogram 1,1,223526.155666667,223529.155666667,0,15000,Ridgway's Rail,ridrai1,0.3768,D:\Rails\recordings\SPP-1N\SPP-1N_48c_20250602\2453AC0263FA86D8_20250605_182300.WAV,54,SPP-1N_48c_20250602,SPP,1N,48c,2025-06-05T18:23:00Z,2025-06-05T18:23:00Z,32.6396792,-117.1111495
11001,Spectrogram 1,1,223530.155666667,223533.155666667,0,15000,Ridgway's Rail,ridrai1,0.4968,D:\Rails\recordings\SPP-1N\SPP-1N_48c_20250602\2453AC0263FA86D8_20250605_182400.WAV,3,SPP-1N_48c_20250602,SPP,1N,48c,2025-06-05T18:24:00Z,2025-06-05T18:24:00Z,32.6396792,-117.1111495
11003,Spectrogram 1,1,223536.155666667,223539.155666667,0,15000,Ridgway's Rail,ridrai1,0.5533,D:\Rails\recordings\SPP-1N\SPP-1N_48c_20250602\2453AC0263FA86D8_20250605_182400.WAV,9,SPP-1N_48c_20250602,SPP,1N,48c,2025-06-05T18:24:00Z,2025-06-05T18:24:00Z,32.6396792,-117.1111495
11005,Spectrogram 1,1,223542.155666667,223545.155666667,0,15000,Ridgway's Rail,ridrai1,0.3714,D:\Rails\recordings\SPP-1N\SPP-1N_48c_20250602\2453AC0263FA86D8_20250605_182400.WAV,15,SPP-1N_48c_20250602,SPP,1N,48c,2025-06-05T18:24:00Z,2025-06-05T18:24:00Z,32.6396792,-117.1111495
11007,Spectrogram 1,1,223548.155666667,223551.155666667,0,15000,Ridgway's Rail,ridrai1,0.3439,D:\Rails\recordings\SPP-1N\SPP-1N_48c_20250602\2453AC0263FA86D8_20250605_182400.WAV,21,SPP-1N_48c_20250602,SPP,1N,48c,2025-06-05T18:24:00Z,2025-06-05T18:24:00Z,32.6396792,-117.1111495
11009,Spectrogram 1,1,223560.155666667,223563.155666667,0,15000,Ridgway's Rail,ridrai1,0.467,D:\Rails\recordings\SPP-1N\SPP-1N_48c_20250602\2453AC0263FA86D8_20250605_182400.WAV,33,SPP-1N_48c_20250602,SPP,1N,48c,2025-06-05T18:24:00Z,2025-06-05T18:24:00Z,32.6396792,-117.1111495
11011,Spectrogram 1,1,223566.155666667,223569.155666667,0,15000,Ridgway's Rail,ridrai1,0.3015,D:\Rails\recordings\SPP-1N\SPP-1N_48c_20250602\2453AC0263FA86D8_20250605_182400.WAV,39,SPP-1N_48c_20250602,SPP,1N,48c,2025-06-05T18:24:00Z,2025-06-05T18:24:00Z,32.6396792,-117.1111495
11013,Spectrogram 1,1,223575.155666667,223578.155666667,0,15000,Ridgway's Rail,ridrai1,0.5352,D:\Rails\recordings\SPP-1N\SPP-1N_48c_20250602\2453AC0263FA86D8_20250605_182400.WAV,48,SPP-1N_48c_20250602,SPP,1N,48c,2025-06-05T18:24:00Z,2025-06-05T18:24:00Z,32.6396792,-117.1111495
11019,Spectrogram 1,1,223765.155666667,223768.155666667,0,15000,Ridgway's Rail,ridrai1,0.3667,D:\Rails\recordings\SPP-1N\SPP-1N_48c_20250602\2453AC0263FA86D8_20250605_182800.WAV,18,SPP-1N_48c_20250602,SPP,1N,48c,2025-06-05T18:28:00Z,2025-06-05T18:28:00Z,32.6396792,-117.1111495
11037,Spectrogram 1,1,224303.155666667,224306.155666667,0,15000,Ridgway's Rail,ridrai1,0.4565,D:\Rails\recordings\SPP-1N\SPP-1N_48c_20250602\2453AC0263FA86D8_20250605_183800.WAV,6,SPP-1N_48c_20250602,SPP,1N,48c,2025-06-05T18:38:00Z,2025-06-05T18:38:00Z,32.6396792,-117.1111495
11039,Spectrogram 1,1,224358.155666667,224361.155666667,0,15000,Ridgway's Rail,ridrai1,0.2725,D:\Rails\recordings\SPP-1N\SPP-1N_48c_20250602\2453AC0263FA86D8_20250605_183900.WAV,6,SPP-1N_48c_20250602,SPP,1N,48c,2025-06-05T18:39:00Z,2025-06-05T18:39:00Z,32.6396792,-117.1111495
11047,Spectrogram 1,1,224920.155666667,224923.155666667,0,15000,Ridgway's Rail,ridrai1,0.3431,D:\Rails\recordings\SPP-1N\SPP-1N_48c_20250602\2453AC0263FA86D8_20250605_184901.WAV,18,SPP-1N_48c_20250602,SPP,1N,48c,2025-06-05T18:49:01Z,2025-06-05T18:49:01Z,32.6396792,-117.1111495
11053,Spectrogram 1,1,224986.155666667,224989.155666667,0,15000,Ridgway's Rail,ridrai1,0.4175,D:\Rails\recordings\SPP-1N\SPP-1N_48c_20250602\2453AC0263FA86D8_20250605_185002.WAV,30,SPP-1N_48c_20250602,SPP,1N,48c,2025-06-05T18:50:02Z,2025-06-05T18:50:02Z,32.6396792,-117.1111495
11229,Spectrogram 1,1,229280.155666667,229283.155666667,0,15000,Ridgway's Rail,ridrai1,0.7437,D:\Rails\recordings\SPP-1N\SPP-1N_48c_20250602\2453AC0263FA86D8_20250605_200800.WAV,36,SPP-1N_48c_20250602,SPP,1N,48c,2025-06-05T20:08:00Z,2025-06-05T20:08:00Z,32.6396792,-117.1111495
11299,Spectrogram 1,1,230875.155666667,230878.155666667,0,15000,Ridgway's Rail,ridrai1,0.801,D:\Rails\recordings\SPP-1N\SPP-1N_48c_20250602\2453AC0263FA86D8_20250605_203700.WAV,36,SPP-1N_48c_20250602,SPP,1N,48c,2025-06-05T20:37:00Z,2025-06-05T20:37:00Z,32.6396792,-117.1111495
11301,Spectrogram 1,1,230890.155666667,230893.155666667,0,15000,Ridgway's Rail,ridrai1,0.4886,D:\Rails\recordings\SPP-1N\SPP-1N_48c_20250602\2453AC0263FA86D8_20250605_203700.WAV,51,SPP-1N_48c_20250602,SPP,1N,48c,2025-06-05T20:37:00Z,2025-06-05T20:37:00Z,32.6396792,-117.1111495
11327,Spectrogram 1,1,232021.155666667,232024.155666667,0,15000,Ridgway's Rail,ridrai1,0.468,D:\Rails\recordings\SPP-1N\SPP-1N_48c_20250602\2453AC0263FA86D8_20250605_205800.WAV,27,SPP-1N_48c_20250602,SPP,1N,48c,2025-06-05T20:58:00Z,2025-06-05T20:58:00Z,32.6396792,-117.1111495
11409,Spectrogram 1,1,235452.155666667,235455.155666667,0,15000,Ridgway's Rail,ridrai1,0.3903,D:\Rails\recordings\SPP-1N\SPP-1N_48c_20250602\2453AC0263FA86D8_20250605_220000.WAV,48,SPP-1N_48c_20250602,SPP,1N,48c,2025-06-05T22:00:00Z,2025-06-05T22:00:00Z,32.6396792,-117.1111495
11411,Spectrogram 1,1,235489.155666667,235492.155666667,0,15000,Ridgway's Rail,ridrai1,0.2994,D:\Rails\recordings\SPP-1N\SPP-1N_48c_20250602\2453AC0263FA86D8_20250605_220100.WAV,30,SPP-1N_48c_20250602,SPP,1N,48c,2025-06-05T22:01:00Z,2025-06-05T22:01:00Z,32.6396792,-117.1111495
11431,Spectrogram 1,1,236635.155666667,236638.155666667,0,15000,Ridgway's Rail,ridrai1,0.2994,D:\Rails\recordings\SPP-1N\SPP-1N_48c_20250602\2453AC0263FA86D8_20250605_222200.WAV,21,SPP-1N_48c_20250602,SPP,1N,48c,2025-06-05T22:22:00Z,2025-06-05T22:22:00Z,32.6396792,-117.1111495
11433,Spectrogram 1,1,236665.155666667,236668.155666667,0,15000,Ridgway's Rail,ridrai1,0.4212,D:\Rails\recordings\SPP-1N\SPP-1N_48c_20250602\2453AC0263FA86D8_20250605_222200.WAV,51,SPP-1N_48c_20250602,SPP,1N,48c,2025-06-05T22:22:00Z,2025-06-05T22:22:00Z,32.6396792,-117.1111495
11449,Spectrogram 1,1,237179.155666667,237182.155666667,0,15000,Ridgway's Rail,ridrai1,0.3514,D:\Rails\recordings\SPP-1N\SPP-1N_48c_20250602\2453AC0263FA86D8_20250605_223200.WAV,15,SPP-1N_48c_20250602,SPP,1N,48c,2025-06-05T22:32:00Z,2025-06-05T22:32:00Z,32.6396792,-117.1111495
11451,Spectrogram 1,1,237185.155666667,237188.155666667,0,15000,Ridgway's Rail,ridrai1,0.5843,D:\Rails\recordings\SPP-1N\SPP-1N_48c_20250602\2453AC0263FA86D8_20250605_223200.WAV,21,SPP-1N_48c_20250602,SPP,1N,48c,2025-06-05T22:32:00Z,2025-06-05T22:32:00Z,32.6396792,-117.1111495
11453,Spectrogram 1,1,237212.155666667,237215.155666667,0,15000,Ridgway's Rail,ridrai1,0.2647,D:\Rails\recordings\SPP-1N\SPP-1N_48c_20250602\2453AC0263FA86D8_20250605_223200.WAV,48,SPP-1N_48c_20250602,SPP,1N,48c,2025-06-05T22:32:00Z,2025-06-05T22:32:00Z,32.6396792,-117.1111495
11455,Spectrogram 1,1,237219.155666667,237222.155666667,0,15000,Ridgway's Rail,ridrai1,0.7548,D:\Rails\recordings\SPP-1N\SPP-1N_48c_20250602\2453AC0263FA86D8_20250605_223300.WAV,0,SPP-1N_48c_20250602,SPP,1N,48c,2025-06-05T22:33:00Z,2025-06-05T22:33:00Z,32.6396792,-117.1111495
11457,Spectrogram 1,1,237228.155666667,237231.155666667,0,15000,Ridgway's Rail,ridrai1,0.4659,D:\Rails\recordings\SPP-1N\SPP-1N_48c_20250602\2453AC0263FA86D8_20250605_223300.WAV,9,SPP-1N_48c_20250602,SPP,1N,48c,2025-06-05T22:33:00Z,2025-06-05T22:33:00Z,32.6396792,-117.1111495
11459,Spectrogram 1,1,237231.155666667,237234.155666667,0,15000,Ridgway's Rail,ridrai1,0.411,D:\Rails\recordings\SPP-1N\SPP-1N_48c_20250602\2453AC0263FA86D8_20250605_223300.WAV,12,SPP-1N_48c_20250602,SPP,1N,48c,2025-06-05T22:33:00Z,2025-06-05T22:33:00Z,32.6396792,-117.1111495
11461,Spectrogram 1,1,237274.155666667,237277.155666667,0,15000,Ridgway's Rail,ridrai1,0.256,D:\Rails\recordings\SPP-1N\SPP-1N_48c_20250602\2453AC0263FA86D8_20250605_223400.WAV,0,SPP-1N_48c_20250602,SPP,1N,48c,2025-06-05T22:34:00Z,2025-06-05T22:34:00Z,32.6396792,-117.1111495
11463,Spectrogram 1,1,237280.155666667,237283.155666667,0,15000,Ridgway's Rail,ridrai1,0.6541,D:\Rails\recordings\SPP-1N\SPP-1N_48c_20250602\2453AC0263FA86D8_20250605_223400.WAV,6,SPP-1N_48c_20250602,SPP,1N,48c,2025-06-05T22:34:00Z,2025-06-05T22:34:00Z,32.6396792,-117.1111495
11465,Spectrogram 1,1,237286.155666667,237289.155666667,0,15000,Ridgway's Rail,ridrai1,0.2898,D:\Rails\recordings\SPP-1N\SPP-1N_48c_20250602\2453AC0263FA86D8_20250605_223400.WAV,12,SPP-1N_48c_20250602,SPP,1N,48c,2025-06-05T22:34:00Z,2025-06-05T22:34:00Z,32.6396792,-117.1111495
11467,Spectrogram 1,1,237295.155666667,237298.155666667,0,15000,Ridgway's Rail,ridrai1,0.3328,D:\Rails\recordings\SPP-1N\SPP-1N_48c_20250602\2453AC0263FA86D8_20250605_223400.WAV,21,SPP-1N_48c_20250602,SPP,1N,48c,2025-06-05T22:34:00Z,2025-06-05T22:34:00Z,32.6396792,-117.1111495
11469,Spectrogram 1,1,237304.155666667,237307.155666667,0,15000,Ridgway's Rail,ridrai1,0.4725,D:\Rails\recordings\SPP-1N\SPP-1N_48c_20250602\2453AC0263FA86D8_20250605_223400.WAV,30,SPP-1N_48c_20250602,SPP,1N,48c,2025-06-05T22:34:00Z,2025-06-05T22:34:00Z,32.6396792,-117.1111495
11471,Spectrogram 1,1,237310.155666667,237313.155666667,0,15000,Ridgway's Rail,ridrai1,0.259,D:\Rails\recordings\SPP-1N\SPP-1N_48c_20250602\2453AC0263FA86D8_20250605_223400.WAV,36,SPP-1N_48c_20250602,SPP,1N,48c,2025-06-05T22:34:00Z,2025-06-05T22:34:00Z,32.6396792,-117.1111495
11473,Spectrogram 1,1,237359.155666667,237362.155666667,0,15000,Ridgway's Rail,ridrai1,0.3825,D:\Rails\recordings\SPP-1N\SPP-1N_48c_20250602\2453AC0263FA86D8_20250605_223500.WAV,30,SPP-1N_48c_20250602,SPP,1N,48c,2025-06-05T22:35:00Z,2025-06-05T22:35:00Z,32.6396792,-117.1111495
11475,Spectrogram 1,1,237374.155666667,237377.155666667,0,15000,Ridgway's Rail,ridrai1,0.2502,D:\Rails\recordings\SPP-1N\SPP-1N_48c_20250602\2453AC0263FA86D8_20250605_223500.WAV,45,SPP-1N_48c_20250602,SPP,1N,48c,2025-06-05T22:35:00Z,2025-06-05T22:35:00Z,32.6396792,-117.1111495
11477,Spectrogram 1,1,237396.155666667,237399.155666667,0,15000,Ridgway's Rail,ridrai1,0.6965,D:\Rails\recordings\SPP-1N\SPP-1N_48c_20250602\2453AC0263FA86D8_20250605_223600.WAV,12,SPP-1N_48c_20250602,SPP,1N,48c,2025-06-05T22:36:00Z,2025-06-05T22:36:00Z,32.6396792,-117.1111495
11481,Spectrogram 1,1,237457.155666667,237460.155666667,0,15000,Ridgway's Rail,ridrai1,0.2612,D:\Rails\recordings\SPP-1N\SPP-1N_48c_20250602\2453AC0263FA86D8_20250605_223700.WAV,18,SPP-1N_48c_20250602,SPP,1N,48c,2025-06-05T22:37:00Z,2025-06-05T22:37:00Z,32.6396792,-117.1111495
11483,Spectrogram 1,1,237475.155666667,237478.155666667,0,15000,Ridgway's Rail,ridrai1,0.4007,D:\Rails\recordings\SPP-1N\SPP-1N_48c_20250602\2453AC0263FA86D8_20250605_223700.WAV,36,SPP-1N_48c_20250602,SPP,1N,48c,2025-06-05T22:37:00Z,2025-06-05T22:37:00Z,32.6396792,-117.1111495
11485,Spectrogram 1,1,237487.155666667,237490.155666667,0,15000,Ridgway's Rail,ridrai1,0.5833,D:\Rails\recordings\SPP-1N\SPP-1N_48c_20250602\2453AC0263FA86D8_20250605_223700.WAV,48,SPP-1N_48c_20250602,SPP,1N,48c,2025-06-05T22:37:00Z,2025-06-05T22:37:00Z,32.6396792,-117.1111495
11487,Spectrogram 1,1,237500.155666667,237503.155666667,0,15000,Ridgway's Rail,ridrai1,0.2765,D:\Rails\recordings\SPP-1N\SPP-1N_48c_20250602\2453AC0263FA86D8_20250605_223800.WAV,6,SPP-1N_48c_20250602,SPP,1N,48c,2025-06-05T22:38:00Z,2025-06-05T22:38:00Z,32.6396792,-117.1111495
11489,Spectrogram 1,1,237512.155666667,237515.155666667,0,15000,Ridgway's Rail,ridrai1,0.3122,D:\Rails\recordings\SPP-1N\SPP-1N_48c_20250602\2453AC0263FA86D8_20250605_223800.WAV,18,SPP-1N_48c_20250602,SPP,1N,48c,2025-06-05T22:38:00Z,2025-06-05T22:38:00Z,32.6396792,-117.1111495
11491,Spectrogram 1,1,237521.155666667,237524.155666667,0,15000,Ridgway's Rail,ridrai1,0.2709,D:\Rails\recordings\SPP-1N\SPP-1N_48c_20250602\2453AC0263FA86D8_20250605_223800.WAV,27,SPP-1N_48c_20250602,SPP,1N,48c,2025-06-05T22:38:00Z,2025-06-05T22:38:00Z,32.6396792,-117.1111495
11493,Spectrogram 1,1,237527.155666667,237530.155666667,0,15000,Ridgway's Rail,ridrai1,0.7204,D:\Rails\recordings\SPP-1N\SPP-1N_48c_20250602\2453AC0263FA86D8_20250605_223800.WAV,33,SPP-1N_48c_20250602,SPP,1N,48c,2025-06-05T22:38:00Z,2025-06-05T22:38:00Z,32.6396792,-117.1111495
11495,Spectrogram 1,1,237533.155666667,237536.155666667,0,15000,Ridgway's Rail,ridrai1,0.6099,D:\Rails\recordings\SPP-1N\SPP-1N_48c_20250602\2453AC0263FA86D8_20250605_223800.WAV,39,SPP-1N_48c_20250602,SPP,1N,48c,2025-06-05T22:38:00Z,2025-06-05T22:38:00Z,32.6396792,-117.1111495
11497,Spectrogram 1,1,237542.155666667,237545.155666667,0,15000,Ridgway's Rail,ridrai1,0.5616,D:\Rails\recordings\SPP-1N\SPP-1N_48c_20250602\2453AC0263FA86D8_20250605_223800.WAV,48,SPP-1N_48c_20250602,SPP,1N,48c,2025-06-05T22:38:00Z,2025-06-05T22:38:00Z,32.6396792,-117.1111495
11499,Spectrogram 1,1,237549.155666667,237552.155666667,0,15000,Ridgway's Rail,ridrai1,0.5612,D:\Rails\recordings\SPP-1N\SPP-1N_48c_20250602\2453AC0263FA86D8_20250605_223900.WAV,0,SPP-1N_48c_20250602,SPP,1N,48c,2025-06-05T22:39:00Z,2025-06-05T22:39:00Z,32.6396792,-117.1111495
11501,Spectrogram 1,1,237555.155666667,237558.155666667,0,15000,Ridgway's Rail,ridrai1,0.5818,D:\Rails\recordings\SPP-1N\SPP-1N_48c_20250602\2453AC0263FA86D8_20250605_223900.WAV,6,SPP-1N_48c_20250602,SPP,1N,48c,2025-06-05T22:39:00Z,2025-06-05T22:39:00Z,32.6396792,-117.1111495
11503,Spectrogram 1,1,237567.155666667,237570.155666667,0,15000,Ridgway's Rail,ridrai1,0.2662,D:\Rails\recordings\SPP-1N\SPP-1N_48c_20250602\2453AC0263FA86D8_20250605_223900.WAV,18,SPP-1N_48c_20250602,SPP,1N,48c,2025-06-05T22:39:00Z,2025-06-05T22:39:00Z,32.6396792,-117.1111495
11505,Spectrogram 1,1,237579.155666667,237582.155666667,0,15000,Ridgway's Rail,ridrai1,0.268,D:\Rails\recordings\SPP-1N\SPP-1N_48c_20250602\2453AC0263FA86D8_20250605_223900.WAV,30,SPP-1N_48c_20250602,SPP,1N,48c,2025-06-05T22:39:00Z,2025-06-05T22:39:00Z,32.6396792,-117.1111495
11507,Spectrogram 1,1,237594.155666667,237597.155666667,0,15000,Ridgway's Rail,ridrai1,0.3633,D:\Rails\recordings\SPP-1N\SPP-1N_48c_20250602\2453AC0263FA86D8_20250605_223900.WAV,45,SPP-1N_48c_20250602,SPP,1N,48c,2025-06-05T22:39:00Z,2025-06-05T22:39:00Z,32.6396792,-117.1111495
11509,Spectrogram 1,1,237604.155666667,237607.155666667,0,15000,Ridgway's Rail,ridrai1,0.5803,D:\Rails\recordings\SPP-1N\SPP-1N_48c_20250602\2453AC0263FA86D8_20250605_224000.WAV,0,SPP-1N_48c_20250602,SPP,1N,48c,2025-06-05T22:40:00Z,2025-06-05T22:40:00Z,32.6396792,-117.1111495
11511,Spectrogram 1,1,237610.155666667,237613.155666667,0,15000,Ridgway's Rail,ridrai1,0.4578,D:\Rails\recordings\SPP-1N\SPP-1N_48c_20250602\2453AC0263FA86D8_20250605_224000.WAV,6,SPP-1N_48c_20250602,SPP,1N,48c,2025-06-05T22:40:00Z,2025-06-05T22:40:00Z,32.6396792,-117.1111495
11513,Spectrogram 1,1,237616.155666667,237619.155666667,0,15000,Ridgway's Rail,ridrai1,0.3835,D:\Rails\recordings\SPP-1N\SPP-1N_48c_20250602\2453AC0263FA86D8_20250605_224000.WAV,12,SPP-1N_48c_20250602,SPP,1N,48c,2025-06-05T22:40:00Z,2025-06-05T22:40:00Z,32.6396792,-117.1111495
11515,Spectrogram 1,1,237698.155666667,237701.155666667,0,15000,Ridgway's Rail,ridrai1,0.8017,D:\Rails\recordings\SPP-1N\SPP-1N_48c_20250602\2453AC0263FA86D8_20250605_224100.WAV,39,SPP-1N_48c_20250602,SPP,1N,48c,2025-06-05T22:41:00Z,2025-06-05T22:41:00Z,32.6396792,-117.1111495
11517,Spectrogram 1,1,237710.155666667,237713.155666667,0,15000,Ridgway's Rail,ridrai1,0.3717,D:\Rails\recordings\SPP-1N\SPP-1N_48c_20250602\2453AC0263FA86D8_20250605_224100.WAV,51,SPP-1N_48c_20250602,SPP,1N,48c,2025-06-05T22:41:00Z,2025-06-05T22:41:00Z,32.6396792,-117.1111495
11521,Spectrogram 1,1,237799.155666667,237802.155666667,0,15000,Ridgway's Rail,ridrai1,0.7283,D:\Rails\recordings\SPP-1N\SPP-1N_48c_20250602\2453AC0263FA86D8_20250605_224300.WAV,30,SPP-1N_48c_20250602,SPP,1N,48c,2025-06-05T22:43:00Z,2025-06-05T22:43:00Z,32.6396792,-117.1111495
11523,Spectrogram 1,1,237860.155666667,237863.155666667,0,15000,Ridgway's Rail,ridrai1,0.4493,D:\Rails\recordings\SPP-1N\SPP-1N_48c_20250602\2453AC0263FA86D8_20250605_224400.WAV,36,SPP-1N_48c_20250602,SPP,1N,48c,2025-06-05T22:44:00Z,2025-06-05T22:44:00Z,32.6396792,-117.1111495
11525,Spectrogram 1,1,237866.155666667,237869.155666667,0,15000,Ridgway's Rail,ridrai1,0.5829,D:\Rails\recordings\SPP-1N\SPP-1N_48c_20250602\2453AC0263FA86D8_20250605_224400.WAV,42,SPP-1N_48c_20250602,SPP,1N,48c,2025-06-05T22:44:00Z,2025-06-05T22:44:00Z,32.6396792,-117.1111495
11527,Spectrogram 1,1,237872.155666667,237875.155666667,0,15000,Ridgway's Rail,ridrai1,0.6414,D:\Rails\recordings\SPP-1N\SPP-1N_48c_20250602\2453AC0263FA86D8_20250605_224400.WAV,48,SPP-1N_48c_20250602,SPP,1N,48c,2025-06-05T22:44:00Z,2025-06-05T22:44:00Z,32.6396792,-117.1111495
11529,Spectrogram 1,1,237878.155666667,237881.155666667,0,15000,Ridgway's Rail,ridrai1,0.2545,D:\Rails\recordings\SPP-1N\SPP-1N_48c_20250602\2453AC0263FA86D8_20250605_224400.WAV,54,SPP-1N_48c_20250602,SPP,1N,48c,2025-06-05T22:44:00Z,2025-06-05T22:44:00Z,32.6396792,-117.1111495
11531,Spectrogram 1,1,237900.155666667,237903.155666667,0,15000,Ridgway's Rail,ridrai1,0.2657,D:\Rails\recordings\SPP-1N\SPP-1N_48c_20250602\2453AC0263FA86D8_20250605_224500.WAV,21,SPP-1N_48c_20250602,SPP,1N,48c,2025-06-05T22:45:00Z,2025-06-05T22:45:00Z,32.6396792,-117.1111495
11533,Spectrogram 1,1,237906.155666667,237909.155666667,0,15000,Ridgway's Rail,ridrai1,0.2628,D:\Rails\recordings\SPP-1N\SPP-1N_48c_20250602\2453AC0263FA86D8_20250605_224500.WAV,27,SPP-1N_48c_20250602,SPP,1N,48c,2025-06-05T22:45:00Z,2025-06-05T22:45:00Z,32.6396792,-117.1111495
11535,Spectrogram 1,1,237915.155666667,237918.155666667,0,15000,Ridgway's Rail,ridrai1,0.7005,D:\Rails\recordings\SPP-1N\SPP-1N_48c_20250602\2453AC0263FA86D8_20250605_224500.WAV,36,SPP-1N_48c_20250602,SPP,1N,48c,2025-06-05T22:45:00Z,2025-06-05T22:45:00Z,32.6396792,-117.1111495
11537,Spectrogram 1,1,237921.155666667,237924.155666667,0,15000,Ridgway's Rail,ridrai1,0.4178,D:\Rails\recordings\SPP-1N\SPP-1N_48c_20250602\2453AC0263FA86D8_20250605_224500.WAV,42,SPP-1N_48c_20250602,SPP,1N,48c,2025-06-05T22:45:00Z,2025-06-05T22:45:00Z,32.6396792,-117.1111495
11539,Spectrogram 1,1,237933.155666667,237936.155666667,0,15000,Ridgway's Rail,ridrai1,0.6257,D:\Rails\recordings\SPP-1N\SPP-1N_48c_20250602\2453AC0263FA86D8_20250605_224500.WAV,54,SPP-1N_48c_20250602,SPP,1N,48c,2025-06-05T22:45:00Z,2025-06-05T22:45:00Z,32.6396792,-117.1111495
11541,Spectrogram 1,1,237940.155666667,237943.155666667,0,15000,Ridgway's Rail,ridrai1,0.5256,D:\Rails\recordings\SPP-1N\SPP-1N_48c_20250602\2453AC0263FA86D8_20250605_224600.WAV,6,SPP-1N_48c_20250602,SPP,1N,48c,2025-06-05T22:46:00Z,2025-06-05T22:46:00Z,32.6396792,-117.1111495
11543,Spectrogram 1,1,237946.155666667,237949.155666667,0,15000,Ridgway's Rail,ridrai1,0.3797,D:\Rails\recordings\SPP-1N\SPP-1N_48c_20250602\2453AC0263FA86D8_20250605_224600.WAV,12,SPP-1N_48c_20250602,SPP,1N,48c,2025-06-05T22:46:00Z,2025-06-05T22:46:00Z,32.6396792,-117.1111495
11545,Spectrogram 1,1,237952.155666667,237955.155666667,0,15000,Ridgway's Rail,ridrai1,0.4622,D:\Rails\recordings\SPP-1N\SPP-1N_48c_20250602\2453AC0263FA86D8_20250605_224600.WAV,18,SPP-1N_48c_20250602,SPP,1N,48c,2025-06-05T22:46:00Z,2025-06-05T22:46:00Z,32.6396792,-117.1111495
11547,Spectrogram 1,1,237958.155666667,237961.155666667,0,15000,Ridgway's Rail,ridrai1,0.4371,D:\Rails\recordings\SPP-1N\SPP-1N_48c_20250602\2453AC0263FA86D8_20250605_224600.WAV,24,SPP-1N_48c_20250602,SPP,1N,48c,2025-06-05T22:46:00Z,2025-06-05T22:46:00Z,32.6396792,-117.1111495
11549,Spectrogram 1,1,237964.155666667,237967.155666667,0,15000,Ridgway's Rail,ridrai1,0.2673,D:\Rails\recordings\SPP-1N\SPP-1N_48c_20250602\2453AC0263FA86D8_20250605_224600.WAV,30,SPP-1N_48c_20250602,SPP,1N,48c,2025-06-05T22:46:00Z,2025-06-05T22:46:00Z,32.6396792,-117.1111495
11551,Spectrogram 1,1,237970.155666667,237973.155666667,0,15000,Ridgway's Rail,ridrai1,0.5768,D:\Rails\recordings\SPP-1N\SPP-1N_48c_20250602\2453AC0263FA86D8_20250605_224600.WAV,36,SPP-1N_48c_20250602,SPP,1N,48c,2025-06-05T22:46:00Z,2025-06-05T22:46:00Z,32.6396792,-117.1111495
11553,Spectrogram 1,1,237976.155666667,237979.155666667,0,15000,Ridgway's Rail,ridrai1,0.4818,D:\Rails\recordings\SPP-1N\SPP-1N_48c_20250602\2453AC0263FA86D8_20250605_224600.WAV,42,SPP-1N_48c_20250602,SPP,1N,48c,2025-06-05T22:46:00Z,2025-06-05T22:46:00Z,32.6396792,-117.1111495
11555,Spectrogram 1,1,237985.155666667,237988.155666667,0,15000,Ridgway's Rail,ridrai1,0.4988,D:\Rails\recordings\SPP-1N\SPP-1N_48c_20250602\2453AC0263FA86D8_20250605_224600.WAV,51,SPP-1N_48c_20250602,SPP,1N,48c,2025-06-05T22:46:00Z,2025-06-05T22:46:00Z,32.6396792,-117.1111495
11557,Spectrogram 1,1,237989.155666667,237992.155666667,0,15000,Ridgway's Rail,ridrai1,0.7838,D:\Rails\recordings\SPP-1N\SPP-1N_48c_20250602\2453AC0263FA86D8_20250605_224700.WAV,0,SPP-1N_48c_20250602,SPP,1N,48c,2025-06-05T22:47:00Z,2025-06-05T22:47:00Z,32.6396792,-117.1111495
